year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,9,4,3189.8635,3199.0256,3199.0256,12793.377,.52777505,.52777505,MD,Not identified,48,Male,Not hispanic,Asian,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",14.375
2022,9,2,4104.5029,4163.1523,4163.1523,,.41045031,.41045031,MD,Not identified,55,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Professional and related occupations,
2022,9,2,4591.9868,4645.2832,4645.2832,,.41045031,.41045031,MD,Not identified,55,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Transportation and material moving occupations,
2022,9,6,,,,,.50181884,.52438962,MD,Not identified,32,Male,Not hispanic,Native American,,,,,,,
2022,9,6,5018.1885,5093.4907,5093.4907,,.50181884,.50181884,MD,Not identified,53,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,9,8,2254.0886,2327.1985,2327.1985,9106.877,.22540887,.22540887,MD,Not identified,43,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Office and administrative support occupations,19
2022,9,8,2497.1951,,,,.22540887,.2497195,MD,Not identified,4,Male,Not hispanic,Black,,,,,,,
2022,9,8,3364.511,,,,.22540887,.33645108,MD,Not identified,10,Male,Not hispanic,Black,,,,,,,
2022,9,8,2578.8403,,,,.22540887,.25788403,MD,Not identified,12,Male,Not hispanic,Black,,,,,,,
2022,9,8,2578.8403,,,,.22540887,.25788403,MD,Not identified,13,Male,Not hispanic,Black,,,,,,,
2022,9,6,3988.9629,4048.821,4048.821,,.39889628,.39889628,MD,15,51,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Office and administrative support occupations,
2022,9,6,4355.9609,4448.2212,4448.2212,,.39889628,.43559611,MD,15,53,Male,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Transportation and material moving occupations,
2022,9,6,5334.7266,5543.189,5543.189,,.39889628,.53347266,MD,15,22,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Service occupations,
2022,9,6,5279.4985,5356.0425,5356.0425,,.39889628,.52794987,MD,15,28,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Service occupations,
2022,9,3,5713.6455,5795.5791,5795.5791,,.57136452,.57136452,MD,Not identified,60,Female,Not hispanic,Asian,Veteran,"Private, for profit",Employed with one job,"Not at work, usually part-time","Personal services, including private household",Service occupations,
2022,9,3,6427.4321,6445.8931,6445.8931,,.57136452,.57136452,MD,Not identified,64,Male,Not hispanic,Asian,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,"Installation, maintenance, and repair occupations",
2022,9,6,4617.4346,4664.5288,4664.5288,,.46174347,.46174347,MD,15,61,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,
2022,9,6,3672.05,3752.1472,3752.1472,,.46174347,.36720502,MD,15,49,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Service occupations,
2022,9,7,5636.2524,5755.6294,5755.6294,,.56362528,.56362528,MD,15,51,Male,Not hispanic,White,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Construction and extraction occupations,
2022,9,7,5636.2524,5755.6294,5755.6294,,.56362528,.56362528,MD,15,52,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Sales and related occupations,
2022,9,6,5145.8735,5312.7769,5312.7769,,.51458734,.51458734,MD,Not identified,44,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,9,4,5277.7505,5353.4336,5353.4336,20781.178,.52777505,.52777505,MD,Not identified,45,Female,Not hispanic,Asian,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,42.990002
2022,9,3,4805.0293,4702.231,4702.231,,.48050293,.48050293,MD,Not identified,62,Female,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,"Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,
2022,9,3,5759.3979,5775.9399,5775.9399,,.48050293,.48050293,MD,Not identified,59,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,9,6,7136.1074,7565.5991,7565.5991,,.50972646,.71361071,MD,Not identified,29,Female,Not hispanic,Black,Not a veteran,"Self-employed, unincorporated",Employed with one job,"PT for non-economic reasons, usually FT","Manufacturing, nondurable goods",Production occupations,
2022,9,5,5583.375,5693.2988,5693.2988,,.61606675,.61606675,MD,Not identified,33,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Four or more jobs,"FT hours (35+), usually FT","Agriculture, mining, forestry and fisheries","Management, business, and financial occupations",
2022,9,5,4486.1631,,,,.61606675,.4486163,MD,Not identified,1,Male,Not hispanic,White,,,,,,,
2022,9,5,6939.6768,,,,.61606675,.6939677,MD,Not identified,3,Male,Not hispanic,White,,,,,,,
2022,9,5,7242.9976,,,,.61606675,.72429979,MD,Not identified,7,Female,Not hispanic,White,,,,,,,
2022,9,5,5391.7588,,,,.61606675,.53917587,MD,Not identified,8,Female,Not hispanic,White,,,,,,,
2022,9,2,4419.9287,4495.6406,4495.6406,,.45711514,.45711514,MD,15,46,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Construction and extraction occupations,
2022,9,2,4439.8862,,,,.45711514,.44398862,MD,15,5,Male,Not hispanic,White,,,,,,,
2022,9,2,6214.2021,,,,.45711514,.6214202,MD,15,9,Male,Not hispanic,White,,,,,,,
2022,9,2,5679.3374,,,,.45711514,.56793374,MD,15,12,Male,Not hispanic,White,,,,,,,
2022,9,2,3917.2061,,,,.45711514,.39172062,MD,15,14,Female,Not hispanic,White,,,,,,,
2022,9,2,4591.9868,4645.2832,4645.2832,,.41045031,.41045031,MD,Not identified,55,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,
2022,9,2,4226.9395,,,,.41045031,.42269394,MD,Not identified,8,Male,Not hispanic,White,,,,,,,
2022,9,2,4608.2275,,,,.41045031,.46082276,MD,Not identified,9,Female,Not hispanic,White,,,,,,,
2022,9,5,4693.3438,4773.729,4773.729,,.51402622,.51402622,MD,Not identified,43,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,
2022,9,5,5814.4194,,,,.51402622,.58144194,MD,Not identified,0,Male,Not hispanic,White,,,,,,,
2022,9,5,5694.6753,,,,.51402622,.56946754,MD,Not identified,8,Female,Not hispanic,White,,,,,,,
2022,9,3,5708.1382,5805.9165,5805.9165,,.42875072,.42875072,MD,Not identified,49,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,9,3,4287.5073,4346.5132,4346.5132,,.42875072,.42875072,MD,Not identified,44,Female,Hispanic,Hispanic,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,9,3,2766.0398,,,,.42875072,.27660397,MD,Not identified,4,Male,Hispanic,Hispanic,,,,,,,
2022,9,3,3728.5706,,,,.42875072,.37285706,MD,Not identified,12,Female,Hispanic,Hispanic,,,,,,,
2022,9,4,3594.7856,3656.363,3656.363,15228.324,.28949055,.28949055,MD,15,45,Male,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Personal services, including private household",Production occupations,
2022,9,4,3196.3215,,,,.28949055,.31963214,MD,15,4,Male,Not hispanic,White,,,,,,,
2022,9,4,3064.4553,,,,.28949055,.30644554,MD,15,8,Male,Not hispanic,White,,,,,,,
2022,9,4,3171.3672,,,,.28949055,.3171367,MD,15,13,Male,Not hispanic,White,,,,,,,
2022,9,5,6822.438,6939.3042,6939.3042,,.39763141,.51402622,MD,Not identified,49,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Public administration,Service occupations,
2022,9,5,5140.2622,5219.6938,5219.6938,,.39763141,.51402622,MD,Not identified,38,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",
2022,9,1,6637.0898,6777.6646,6777.6646,,.5740428,.5740428,MD,Not identified,51,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,
2022,9,1,5740.4277,5883.9634,5883.9634,,.5740428,.5740428,MD,Not identified,44,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,9,5,6937.0386,6956.9634,6956.9634,,.39649937,.69370383,MD,Not identified,58,Male,Not hispanic,Multiple races,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,"Installation, maintenance, and repair occupations",
2022,9,8,3733.6147,3763.9253,3763.9253,16739.625,.37336147,.37336147,MD,Not identified,56,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"PT for non-economic reasons, usually FT",Hospital,Professional and related occupations,57.259998
2022,9,6,4248.2202,4313.8677,4313.8677,,.42482203,.42482203,MD,15,37,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,
2022,9,8,5224.4482,5313.6787,5313.6787,22023.785,.48789856,.52244484,MD,Not identified,26,Male,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,"Manufacturing, nondurable goods",Production occupations,
2022,9,8,3352.6902,3305.5918,3305.5918,13927.499,.48789856,.33526903,MD,Not identified,67,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,36.049999
2022,10,5,5435.8926,5453.6846,5453.6846,,.54358923,.54358923,MD,510,62,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Personal services, including private household",Service occupations,
2022,10,5,6820.4663,7086.1929,7086.1929,,.54358923,.68204665,MD,510,35,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Wholesale trade,Sales and related occupations,
2022,10,4,5030.3638,5042.9946,5042.9946,20117.852,.50303638,.50303638,MD,31,25,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,22
2022,10,1,4519.9756,4398.0952,4398.0952,,.45199755,.45199755,MD,510,70,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Sales and related occupations,
2022,10,3,4533.9312,4583.3604,4583.3604,,.41658926,.41658926,MD,31,36,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,10,3,4165.8926,4073.7285,4073.7285,,.41658926,.41658926,MD,31,36,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,
2022,10,3,4965.7534,,,,.41658926,.49657536,MD,31,3,Male,Not hispanic,Multiple races,,,,,,,
2022,10,2,3600.656,3451.8242,3451.8242,,.36006561,.36006561,MD,31,72,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,10,8,4730.6543,,,,.53684562,.47306544,MD,510,1,Female,Not hispanic,White,,,,,,,
2022,10,5,4767.2358,4706.2769,4706.2769,,.54358923,.54358923,MD,510,66,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Production occupations,
2022,10,5,5435.8926,5453.6846,5453.6846,,.54358923,.54358923,MD,510,62,Female,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,10,4,4855.6704,4886.9644,4886.9644,19495.404,.48556703,.48556703,MD,510,34,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",27.692181
2022,10,8,6595.5815,6626.6304,6626.6304,25885.195,.65955818,.65955818,MD,Not identified,42,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,44.711498
2022,10,1,5034.8115,4970.4312,4970.4312,,.54794377,.54794377,MD,510,63,Male,Not hispanic,Black,Veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT",Construction,"Management, business, and financial occupations",
2022,10,1,5479.4375,5497.3726,5497.3726,,.54794377,.54794377,MD,510,55,Female,Not hispanic,Black,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,
2022,10,8,6176.9946,6207.0942,6207.0942,24519.672,.41955534,.41955534,MD,510,52,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,147.56966
2022,10,8,4195.5532,4234.4409,4234.4409,17687.566,.41955534,.41955534,MD,510,44,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,
2022,10,8,4661.9219,,,,.41955534,.46619219,MD,510,6,Female,Not hispanic,White,,,,,,,
2022,10,8,2868.2742,,,,.41955534,.28682742,MD,510,9,Male,Not hispanic,White,,,,,,,
2022,10,8,6291.7676,6237.4956,6237.4956,24639.768,.50333261,.50333261,MD,Not identified,46,Male,Not hispanic,Asian,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,64.900002
2022,10,8,5033.3262,4990.1895,4990.1895,19906.26,.50333261,.50333261,MD,Not identified,45,Female,Not hispanic,Asian,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,34.599998
2022,10,8,4726.2793,,,,.50333261,.47262794,MD,Not identified,13,Female,Not hispanic,Asian,,,,,,,
2022,10,8,5935.2822,5935.8647,5935.8647,23186.9,.59352821,.59352821,MD,31,35,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",118.05573
2022,10,5,5227.7939,5216.4473,5216.4473,,.52277941,.52277941,MD,510,41,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,
2022,10,5,4046.71,4104.4673,4104.4673,,.52277941,.40467098,MD,510,18,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for economic reasons",Entertainment and recreation,Service occupations,
2022,10,8,6045.7329,6128.5669,6128.5669,23094.707,.60457331,.60457331,MD,Not identified,56,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,Professional and related occupations,31.25
2022,10,8,6153.9526,6152.1367,6152.1367,24505.996,.60457331,.60457331,MD,Not identified,57,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,Professional and related occupations,28.825001
2022,10,8,5128.0933,5310.8379,5310.8379,22238.115,.60457331,.51280934,MD,Not identified,24,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Hospital,Professional and related occupations,24.038332
2022,10,4,4536.7271,4554.2964,4554.2964,18385.816,.45367268,.45367268,MD,31,36,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,12
2022,10,4,7925.4131,7923.4448,7923.4448,30950.861,.45367268,.45367268,MD,31,37,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,20
2022,10,4,3273.1433,,,,.45367268,.32731435,MD,31,8,Male,Hispanic,Hispanic,,,,,,,
2022,10,4,6638.3237,,,,.45367268,.66383237,MD,31,9,Female,Hispanic,Hispanic,,,,,,,
2022,10,4,3011.5063,,,,.45367268,.30115065,MD,31,14,Male,Hispanic,Hispanic,,,,,,,
2022,10,3,6374.627,6293.1143,6293.1143,,.62430608,.62430608,MD,510,58,Male,Not hispanic,Black,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,10,2,5584.686,5645.5708,5645.5708,,.55846858,.55846858,MD,31,36,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,
2022,10,6,3459.5073,3316.51,3316.51,,.34595075,.34595075,MD,Not identified,66,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,"Management, business, and financial occupations",
2022,10,6,4247.8843,,,,.35603884,.42478845,MD,510,12,Male,Not hispanic,White,,,,,,,
2022,10,3,4213.5107,4223.4854,4223.4854,,.42135108,.42135108,MD,510,47,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Two jobs,"FT hours (35+), usually FT",Entertainment and recreation,Professional and related occupations,
2022,10,8,6860.1597,6934.9497,6934.9497,27089.564,.68601596,.68601596,MD,510,38,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,147.56966
2022,10,1,4247.4814,4258.146,4258.146,,.42474812,.42474812,MD,510,28,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Social Services,Service occupations,
2022,10,1,4644.1401,4809.6382,4809.6382,,.42474812,.464414,MD,510,24,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,10,8,7158.1284,7224.5522,7224.5522,28780.551,.7158128,.7158128,MD,Not identified,26,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",21
2022,10,4,4229.1626,4268.3618,4268.3618,17231.492,.42291626,.42291626,MD,31,43,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,"Management, business, and financial occupations",66.826752
2022,10,8,5866.106,5879.9927,5879.9927,23455.756,.58661056,.58661056,MD,31,48,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,33.653751
2022,10,8,6176.9946,6207.0942,6207.0942,24519.672,.58661056,.58661056,MD,31,52,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,45.673
2022,10,8,3810.3838,,,,.58661056,.38103837,MD,31,7,Male,Not hispanic,White,,,,,,,
2022,10,8,4520.7944,,,,.58661056,.45207942,MD,31,7,Female,Not hispanic,White,,,,,,,
2022,10,8,2934.0342,,,,.58661056,.29340342,MD,31,11,Male,Not hispanic,White,,,,,,,
2022,10,8,4587.21,,,,.58661056,.45872101,MD,31,11,Female,Not hispanic,White,,,,,,,
2022,10,2,4885.7046,4920.5776,4920.5776,,.48857048,.48857048,MD,510,37,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,10,2,14137.807,,,,.48857048,1.4137807,MD,510,4,Female,Not hispanic,Black,,,,,,,
2022,10,2,9327.7617,,,,.48857048,.93277615,MD,510,10,Male,Not hispanic,Black,,,,,,,
2022,10,1,4247.4814,4258.146,4258.146,,.42474812,.42474812,MD,510,25,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,10,1,4247.4814,4258.146,4258.146,,.42474812,.42474812,MD,510,26,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,10,7,4832.9399,4791.5205,4791.5205,,.48329401,.48329401,MD,510,62,Female,Not hispanic,Native American,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Service occupations,
2022,10,1,5034.8115,4970.4312,4970.4312,,.50348115,.50348115,MD,510,58,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,10,5,5090.1899,5145.6836,5145.6836,,.41396445,.41396445,MD,Not identified,36,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,10,5,4139.6445,4166.3237,4166.3237,,.41396445,.41396445,MD,Not identified,31,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,10,5,5734.9453,,,,.41396445,.57349449,MD,Not identified,1,Male,Not hispanic,White,,,,,,,
2022,10,8,6860.1597,6934.9497,6934.9497,27089.564,.51211631,.68601596,MD,510,35,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Transportation,Office and administrative support occupations,16.58
2022,10,8,4195.5532,4234.4409,4234.4409,17094.553,.51211631,.41955534,MD,510,41,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Agriculture, mining, forestry and fisheries",Service occupations,25
2022,10,8,3080.8308,,,,.51211631,.30808309,MD,510,13,Male,Not hispanic,White,,,,,,,
2022,10,8,6595.5815,6626.6304,6626.6304,25885.195,.51211631,.41955534,MD,510,41,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Transportation,Office and administrative support occupations,16.58
2022,10,4,5982.8276,5983.415,5983.415,23372.645,.59828275,.59828275,MD,31,36,Male,Not hispanic,Asian,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,67
2022,10,1,5130.9658,5186.9038,5186.9038,,.51309657,.51309657,MD,510,35,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods","Management, business, and financial occupations",
2022,10,1,5327.0957,5357.0322,5357.0322,,.51309657,.5327096,MD,510,34,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT",Retail trade,Sales and related occupations,
2022,10,5,6152.7446,6153.3486,6153.3486,,.35703748,.35703748,MD,31,39,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Production occupations,
2022,10,5,3570.3748,3491.3855,3491.3855,,.35703748,.35703748,MD,31,40,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods","Management, business, and financial occupations",
2022,10,5,3366.5139,,,,.35703748,.33665141,MD,31,11,Male,Not hispanic,Asian,,,,,,,
2022,10,3,4913.8359,4941.4502,4941.4502,,.45344529,.45344529,MD,31,31,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,"Management, business, and financial occupations",
2022,10,3,4534.4531,4563.6763,4563.6763,,.45344529,.45344529,MD,31,30,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,10,4,5367.9048,5385.4746,5385.4746,23000.322,.53679049,.53679049,MD,31,59,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Social Services,Service occupations,13
2022,10,8,7356.022,7292.979,7292.979,29092.27,.7356022,.7356022,MD,31,53,Female,Not hispanic,Asian,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,18
2022,10,3,4033.4353,3866.7148,3866.7148,,.40334353,.40334353,MD,31,67,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,10,3,4660.2778,4703.4727,4703.4727,,.40334353,.46602777,MD,31,42,Female,Not hispanic,White,Not a veteran,Government - Local,Two jobs,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Service occupations,
2022,10,4,5171.6108,5188.5381,5188.5381,22070.889,.51716107,.51716107,MD,510,68,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,Office and administrative support occupations,8
2022,10,8,6176.9946,6207.0942,6207.0942,24519.672,.61769944,.61769944,MD,510,52,Male,Not hispanic,White,Not a veteran,"Private, for profit",Three jobs,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Sales and related occupations,45.673
2022,10,1,5327.0957,5357.0322,5357.0322,,.41728061,.41728061,MD,510,33,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,
2022,10,1,4172.8062,4199.6987,4199.6987,,.41728061,.41728061,MD,510,30,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,
2022,10,6,4846.8779,4881.4736,4881.4736,,.48468781,.48468781,MD,510,35,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Agriculture, mining, forestry and fisheries",Service occupations,
