year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,11,4,4483.9253,4552.2876,4552.2876,18309.445,.43763235,.43763235,MD,31,37,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,56.25
2022,11,4,4376.3232,4296.4404,4296.4404,16926.273,.43763235,.43763235,MD,31,36,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,31.25
2022,11,4,6443.3296,6479.1475,6479.1475,25374.979,.60489404,.60489404,MD,510,58,Male,Not hispanic,Black,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",25.3846
2022,11,4,4330.1421,4355.9902,4355.9902,17286.898,.43301421,.43301421,MD,510,47,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Two jobs,"FT hours (35+), usually FT",Entertainment and recreation,Professional and related occupations,
2022,11,8,4973.9541,4977.9844,4977.9844,19811.289,.49739543,.49739543,MD,510,62,Female,Not hispanic,Native American,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Service occupations,15
2022,11,4,4812.9268,4886.2954,4886.2954,19327.4,.4977065,.4977065,MD,31,31,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,"Management, business, and financial occupations",118.05573
2022,11,4,4977.0649,5047.8838,5047.8838,20344.639,.4977065,.4977065,MD,31,30,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",96.054596
2022,11,4,4247.8623,4152.8516,4152.8516,15258.532,.42478621,.42478621,MD,31,67,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,71.970001
2022,11,4,5050.8003,5136.041,5136.041,20233.969,.42478621,.50508004,MD,31,42,Female,Not hispanic,White,Not a veteran,Government - Local,Two jobs,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Service occupations,15.8
2022,11,4,6179.2954,6258.1831,6258.1831,25181.221,.61792958,.61792958,MD,510,52,Female,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,Professional and related occupations,120.06825
2022,11,4,4670.3281,4711.2397,4711.2397,18560.42,.46703279,.46703279,MD,31,36,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT",Retail trade,Professional and related occupations,50.48
2022,11,4,8176.3931,7905.9897,7905.9897,28647.496,.81763929,.81763929,MD,31,23,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,54.230751
2022,11,8,4860.8022,4865.9727,4865.9727,19247.016,.45024759,.45024759,MD,31,32,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,19.225
2022,11,8,4502.4761,4608.6475,4608.6475,18574.369,.45024759,.45024759,MD,31,32,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",36.057503
2022,11,4,5141.8032,5214.5361,5214.5361,22319.961,.43902653,.43902653,MD,13,60,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Wholesale trade,"Installation, maintenance, and repair occupations",20
2022,11,4,4390.2656,4427.1714,4427.1714,17619.172,.43902653,.43902653,MD,13,62,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Service occupations,14
2022,11,8,5542.104,5660.3608,5660.3608,22453.887,.55421036,.55421036,MD,Not identified,23,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,Office and administrative support occupations,25.480749
2022,11,8,4308.8115,4369.5059,4369.5059,17283.273,.55421036,.43088114,MD,Not identified,25,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Medical, except hospital",Office and administrative support occupations,22
2022,11,8,4308.8115,4369.5059,4369.5059,17283.273,.55421036,.43088114,MD,Not identified,25,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Office and administrative support occupations,20
2022,11,4,4684.9243,4751.1938,4751.1938,20336.701,.46849242,.46849242,MD,Not identified,63,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,118.05573
2022,11,4,4965.8604,4984.3345,4984.3345,18837.709,.41054258,.49658605,MD,33,18,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,"Management, business, and financial occupations",14
2022,11,4,5597.4653,5665.979,5665.979,22788.75,.41054258,.55974656,MD,33,38,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Construction,Construction and extraction occupations,25
2022,11,4,4836.6479,4889.4897,4889.4897,18808.047,.39431918,.39431918,MD,Not identified,59,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods","Installation, maintenance, and repair occupations",38.810001
2022,11,4,4162.3237,4225.7827,4225.7827,16996.234,.41623238,.41623238,MD,Not identified,36,Male,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,38
2022,11,4,4620.0938,4685.8335,4685.8335,18885.455,.41623238,.4620094,MD,Not identified,30,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,27.5
2022,11,8,4244.4512,4360.6108,4360.6108,17036.436,.42444512,.42444512,MD,31,59,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",28.846001
2022,11,8,4355.376,4391.9883,4391.9883,17479.152,.42444512,.43553758,MD,31,61,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",25
2022,11,8,4647.6929,4713.436,4713.436,20175.086,.39118552,.39118552,MD,25,63,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,32.5
2022,11,8,6227.6157,6286.0913,6286.0913,25282.861,.62276155,.62276155,MD,33,44,Male,Hispanic,Hispanic,Not a veteran,Government - State,Employed with one job,"PT for non-economic reasons, usually FT","Medical, except hospital",Professional and related occupations,48.076748
2022,11,4,4343.3276,4701.8389,4701.8389,18169.289,.3502664,.43433279,MD,25,27,Male,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,"Manufacturing, durable goods",Production occupations,
2022,11,4,4836.6479,4889.4897,4889.4897,19674.992,.40195701,.40195701,MD,Not identified,55,Male,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Sales and related occupations,
2022,11,4,4019.5703,4043.5642,4043.5642,15882.082,.40195701,.40195701,MD,Not identified,45,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Hospital,Professional and related occupations,48
2022,11,4,9287.1699,9377.8037,9377.8037,37497.004,.68697441,.92871702,MD,33,33,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Hospital,Service occupations,15
2022,11,4,4335.3569,4373.3345,4373.3345,17229.207,.4335357,.4335357,MD,33,36,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,29.326748
2022,11,4,4162.3237,4225.7827,4225.7827,16996.234,.4335357,.4335357,MD,33,36,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods","Management, business, and financial occupations",28.846001
2022,11,4,4278.4521,4395.5425,4395.5425,17172.91,.42784521,.42784521,MD,Not identified,55,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"PT for non-economic reasons, usually FT",Educational,Professional and related occupations,14.69
2022,11,8,5761.4316,6284.7705,6284.7705,24286.201,.57614321,.57614321,MD,33,48,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",,Unemployed FT,"Finance, insurance and real estate. Business, auto, repair, and other professional services.",Transportation and material moving occupations,
2022,11,8,4860.8022,4865.9727,4865.9727,19247.016,.57614321,.48608023,MD,33,31,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,25
2022,11,8,4152.2368,4229.874,4229.874,17012.689,.57614321,.41522369,MD,33,41,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,25
2022,11,8,5690.5117,5763.1592,5763.1592,23189.381,.56905115,.56905115,MD,Not identified,53,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",56.652699
2022,11,8,4152.2368,4229.874,4229.874,17012.689,.41522369,.41522369,MD,33,44,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,36
2022,11,8,4477.6665,4157.853,4157.853,15013.263,.41522369,.44776666,MD,33,17,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Sales and related occupations,16
2022,11,8,4244.4512,4360.6108,4360.6108,17036.436,.42444512,.42444512,MD,31,55,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",120.06825
2022,11,8,4536.8643,4635.4175,4635.4175,18643.797,.45368642,.45368642,MD,31,42,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT",Educational,Professional and related occupations,25
2022,11,8,4862.2637,4906.6235,4906.6235,19683.092,.48622638,.48622638,MD,3,52,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",32.5
2022,11,4,5615.0908,5686.7759,5686.7759,24460.027,.56150907,.56150907,MD,33,69,Female,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,19.230749
2022,11,8,6788.6387,6875.3057,6875.3057,27664.354,.55704677,.67886388,MD,33,49,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",15.6
2022,11,4,4573.2075,4672.5503,4672.5503,18793.146,.45732075,.45732075,MD,33,43,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Two jobs,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,25
2022,11,4,4464.1157,4566.3906,4566.3906,17935.609,.44641155,.44641155,MD,Not identified,51,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Transportation and material moving occupations,23
2022,11,4,4901.2139,4945.9292,4945.9292,19840.768,.44641155,.44641155,MD,Not identified,50,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Public administration,Service occupations,16
2022,11,4,5037.1987,5089.7803,5089.7803,20581.58,.44641155,.50371987,MD,Not identified,22,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,20
2022,11,4,4749.6211,4823.1489,4823.1489,19348.23,.46885407,.46885407,MD,Not identified,45,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",131.17302
2022,11,4,4688.5405,4767.6675,4767.6675,18782.723,.46885407,.46885407,MD,Not identified,42,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,38.461498
2022,11,8,3911.855,3824.3601,3824.3601,14051.578,.39118552,.39118552,MD,31,69,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,11.5
2022,11,4,3701.2666,3618.4817,3618.4817,14360.071,.37012666,.37012666,MD,Not identified,72,Female,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"PT hrs, usually PT for non-economic reasons",Social Services,Professional and related occupations,
2022,11,4,5951.0605,5982.2012,5982.2012,23563.113,.37012666,.37012666,MD,Not identified,66,Male,Not hispanic,Multiple races,Veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",50
2022,11,8,4300.9038,4338.5796,4338.5796,17092.285,.43009037,.43009037,MD,Not identified,36,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,43.75
2022,11,8,4129.2456,4192.2002,4192.2002,16861.164,.43009037,.43009037,MD,Not identified,36,Male,Not hispanic,White,Not a veteran,"Private, for profit",Two jobs,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Installation, maintenance, and repair occupations",25.925926
2022,11,8,4711.8755,4784.8193,4784.8193,19194.469,.47118756,.47118756,MD,Not identified,49,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Office and administrative support occupations,17
2022,11,8,4428.6392,4530.1016,4530.1016,17793.074,.47118756,.44286391,MD,Not identified,52,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,48.076252
2022,11,8,3697.8538,3728.939,3728.939,14798.425,.36978537,.36978537,MD,33,63,Female,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Personal services, including private household",Service occupations,
2022,11,8,4607.4761,4574.0889,4574.0889,18016.742,.46512806,.46512806,MD,25,65,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Transportation,Office and administrative support occupations,30
2022,11,8,4651.2808,4729.7788,4729.7788,18633.457,.46512806,.46512806,MD,25,40,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",27
2022,11,8,4997.168,5167.2876,5167.2876,22894.541,.46512806,.49971682,MD,25,24,Male,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,"Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,
2022,11,4,4162.3237,4225.7827,4225.7827,16996.234,.46885407,.46885407,MD,Not identified,38,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Production occupations,23
2022,11,4,5140.8906,5227.2666,5227.2666,19755.844,.46885407,.51408911,MD,Not identified,18,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Transportation and material moving occupations,14
2022,11,8,4129.2456,4192.2002,4192.2002,16861.164,.45833778,.45833778,MD,Not identified,38,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,Service occupations,46.849998
2022,11,8,4997.168,5049.332,5049.332,20418.018,.49971682,.49971682,MD,Not identified,24,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,16
2022,11,8,4428.6392,4530.1016,4530.1016,17793.074,.49971682,.44286391,MD,Not identified,54,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",36.324665
2022,11,8,4997.168,5049.332,5049.332,20418.018,.49971682,.49971682,MD,Not identified,20,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Sales and related occupations,13
2022,11,8,3819.5969,3791.9187,3791.9187,15258.438,.38195968,.38195968,MD,Not identified,80+,Male,Not hispanic,White,Veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT",Communications and utilities,"Management, business, and financial occupations",
2022,11,4,8811.2783,8753.0283,8753.0283,36862.215,.88112783,.88112783,MD,3,21,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Medical, except hospital",Professional and related occupations,12
2022,11,4,5736.0967,5809.3262,5809.3262,20820.045,.88112783,.57360965,MD,3,53,Female,Not hispanic,Black,Not a veteran,"Self-employed, incorporated",Employed with one job,"PT for non-economic reasons, usually FT",Entertainment and recreation,Service occupations,
2022,11,4,5586.5,5705.7041,5705.7041,22633.758,.55864996,.55864996,MD,3,23,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,16.25
2022,11,4,4985.4541,5051.1699,5051.1699,20425.451,.55864996,.49854538,MD,3,21,Male,Not hispanic,Multiple races,Not a veteran,"Private, for profit",Two jobs,"FT hours (35+), usually FT","Medical, except hospital",Service occupations,18.75
2022,11,4,4901.2139,4945.9292,4945.9292,19840.768,.44641155,.44641155,MD,33,50,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,48.075001
2022,11,4,4464.1157,4566.3906,4566.3906,17935.609,.44641155,.44641155,MD,33,52,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,31.25
2022,11,8,8260.4873,8237.8291,8237.8291,32621.211,.69368243,.69368243,MD,31,39,Male,Not hispanic,Black,Not a veteran,Government - Local,Employed with one job,"Not at work, usually part-time",Educational,Transportation and material moving occupations,22.65
2022,11,8,5589.9648,5572.3379,5572.3379,22066.057,.69368243,.69368243,MD,Not identified,43,Male,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Public administration,Service occupations,27
2022,11,8,3987.6267,4011.4302,4011.4302,15755.866,.39876267,.39876267,MD,Not identified,47,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,15.925
2022,11,8,4798.2109,4850.6328,4850.6328,18658.58,.39876267,.39876267,MD,Not identified,57,Male,Not hispanic,White,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,25
2022,11,8,5187.0327,5245.665,5245.665,21141.762,.51870328,.51870328,MD,3,29,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Personal services, including private household",Service occupations,13.46125
2022,11,4,6992.3926,7191.8369,7191.8369,30867.594,.69923925,.69923925,MD,33,37,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,31.25
2022,11,4,7589.9556,7338.9468,7338.9468,26592.805,.69923925,.75899553,MD,33,22,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,19
2022,11,4,6267.6582,6167.8403,6167.8403,26472.568,.69923925,.62676579,MD,33,43,Female,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,28.845999
2022,11,4,4646.6118,4704.1704,4704.1704,18920.324,.46466121,.46466121,MD,31,41,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,24.65
2022,11,8,4300.9038,4338.5796,4338.5796,17092.285,.43009037,.43009037,MD,25,37,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,15.925
2022,11,8,4129.2456,4192.2002,4192.2002,16861.164,.43009037,.43009037,MD,25,39,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Public administration,Service occupations,15
2022,11,4,4573.2075,4672.5503,4672.5503,18793.146,.46885407,.46885407,MD,13,41,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",32.5
2022,11,4,4688.5405,4767.6675,4767.6675,18782.723,.46885407,.46885407,MD,13,44,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",11.95
2022,11,4,4740.6318,4751.1904,4751.1904,17155.697,.46885407,.47406319,MD,13,16,Male,Not hispanic,White,,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,18.75
2022,11,4,6869.7437,6957.4463,6957.4463,27068.527,.68697441,.68697441,MD,25,59,Female,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Service occupations,16
2022,11,4,5981.1929,6014.4419,6014.4419,21579.584,.68697441,.68697441,MD,25,63,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,26.442249
2022,11,8,4129.2456,4192.2002,4192.2002,16861.164,.39876267,.39876267,MD,17,37,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT",Construction,Professional and related occupations,25
2022,11,8,3987.6267,4011.4302,4011.4302,15755.866,.39876267,.39876267,MD,17,45,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,31.870001
2022,11,8,6815.1499,6902.1553,6902.1553,26853.414,.68151498,.68151498,MD,33,55,Female,Not hispanic,Black,Not a veteran,Government - Local,Employed with one job,"PT for non-economic reasons, usually FT",Entertainment and recreation,Professional and related occupations,21
2022,11,4,4278.4521,4395.5425,4395.5425,17172.91,.42784521,.42784521,MD,31,57,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Professional and related occupations,23.333334
2022,11,4,4901.2139,4945.9292,4945.9292,19840.768,.42784521,.42784521,MD,31,54,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",47.5
2022,11,4,4162.3237,4225.7827,4225.7827,16996.234,.41623238,.41623238,MD,3,36,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Office and administrative support occupations,25
2022,11,4,4620.0938,4685.8335,4685.8335,18885.455,.41623238,.4620094,MD,3,34,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Office and administrative support occupations,23.07675
2022,11,8,5552.9824,5620.9517,5620.9517,22607.646,.40728,.40728,MD,Not identified,37,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours, usually PT for economic reasons",Retail trade,"Installation, maintenance, and repair occupations",28
2022,11,8,4072.8,4127.75,4127.75,16261.7,.40728,.40728,MD,Not identified,38,Female,Hispanic,Hispanic,Not a veteran,"Private, nonprofit",Employed with one job,"PT for non-economic reasons, usually FT","Medical, except hospital",Service occupations,17
2022,11,4,4688.5405,4767.6675,4767.6675,18782.723,.46885407,.46885407,MD,3,42,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Two jobs,"PT for non-economic reasons, usually FT",Hospital,Professional and related occupations,47.310001
2022,11,4,4573.2075,4672.5503,4672.5503,18793.146,.46885407,.46885407,MD,3,42,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"Not at work, usually FT",Public administration,Professional and related occupations,55.28825
2022,11,8,4651.2808,4729.7788,4729.7788,18633.457,.36718526,.46512806,MD,3,41,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,120.06825
2022,11,4,4749.6211,4823.1489,4823.1489,19348.23,.46885407,.46885407,MD,Not identified,45,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Transportation,"Management, business, and financial occupations",147.56966
2022,11,4,4688.5405,4767.6675,4767.6675,18782.723,.46885407,.46885407,MD,Not identified,42,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Transportation,"Management, business, and financial occupations",120.06825
2022,11,4,4019.5703,4043.5642,4043.5642,15882.082,.40195701,.40195701,MD,Not identified,49,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,22.5
2022,11,4,4749.6211,5337.2832,5337.2832,20624.832,.40195701,.40195701,MD,Not identified,48,Male,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,"Manufacturing, nondurable goods",Production occupations,
2022,11,4,5037.1987,5089.7803,5089.7803,20581.58,.40195701,.50371987,MD,Not identified,20,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Wholesale trade,Transportation and material moving occupations,17.5
2022,11,8,3401.8159,3475.4541,3475.4541,13691.913,.34018159,.34018159,MD,33,41,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,15.86525
2022,11,4,5951.0605,5982.2012,5982.2012,23563.113,.46885407,.46885407,MD,3,71,Male,Not hispanic,Multiple races,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,118.05573
2022,11,4,5156.3096,5262.6758,5262.6758,21210.32,.51563096,.51563096,MD,33,28,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Personal services, including private household",Service occupations,25.633333
2022,11,4,4899.7407,4904.9526,4904.9526,19401.197,.51563096,.48997405,MD,33,30,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,20
